materia,trimestre,seccion,estudiante_id,hito,semilla,total_trimestre_real,prediccion_lstm,prediccion_media,prediccion_extrapolacion
Algoritmos y Programación,2425-2,1,anon_003,8,42,17.0,16.439438,4.0,22.5
Algoritmos y Programación,2425-2,1,anon_004,8,42,2.0,2.9854894,4.0,3.0
Algoritmos y Programación,2425-2,1,anon_005,8,42,10.0,11.30912,4.0,15.0
Algoritmos y Programación,2425-2,1,anon_006,8,42,0.0,0.88378954,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_007,8,42,0.0,0.87917423,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_008,8,42,16.0,16.339153,4.0,22.5
Algoritmos y Programación,2425-2,1,anon_009,8,42,9.0,7.2020135,4.0,9.0
Algoritmos y Programación,2425-2,1,anon_010,8,42,22.0,21.539494,4.0,30.0
Algoritmos y Programación,2425-2,1,anon_011,8,42,6.0,7.2154694,4.0,9.0
Algoritmos y Programación,2425-2,1,anon_012,8,42,0.0,0.8573233,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_013,8,42,0.0,0.8535104,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_014,8,42,23.0,23.486847,4.0,33.0
Algoritmos y Programación,2425-2,1,anon_015,8,42,24.0,23.489586,4.0,33.0
Algoritmos y Programación,2425-2,1,anon_016,8,42,1.0,2.2738986,4.0,1.5
Algoritmos y Programación,2425-2,1,anon_017,8,42,1.0,1.8624187,4.0,1.5
Algoritmos y Programación,2425-2,1,anon_018,8,42,17.0,16.339226,4.0,22.5
Algoritmos y Programación,2425-2,1,anon_019,8,42,0.0,0.8383462,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_020,8,42,24.0,23.532566,4.0,33.0
Algoritmos y Programación,2425-2,1,anon_021,8,42,4.0,5.11349,4.0,6.0
Algoritmos y Programación,2425-2,1,anon_022,8,42,2.0,2.8748903,4.0,3.0
Algoritmos y Programación,2425-2,1,anon_023,8,42,19.0,19.42479,4.0,27.0
Algoritmos y Programación,2425-2,1,anon_024,8,42,7.0,7.1875687,4.0,9.0
Algoritmos y Programación,2425-2,1,anon_025,8,42,5.0,6.03627,4.0,7.5
Algoritmos y Programación,2425-2,1,anon_026,8,42,0.0,0.84255415,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_027,8,42,10.0,10.175827,4.0,13.5
Algoritmos y Programación,2425-2,1,anon_028,8,42,18.0,18.44593,4.0,25.5
Algoritmos y Programación,2425-2,1,anon_029,8,42,0.0,0.85124034,4.0,0.0
Algoritmos y Programación,2425-2,1,anon_030,8,42,15.0,14.26135,4.0,19.5
Algoritmos y Programación,2425-2,2,anon_031,8,42,1.0,2.089667,4.0,1.5
Algoritmos y Programación,2425-2,2,anon_032,8,42,3.0,4.1173944,4.0,4.5
Algoritmos y Programación,2425-2,2,anon_033,8,42,20.0,21.591824,4.0,30.0
Algoritmos y Programación,2425-2,2,anon_034,8,42,4.0,5.2185473,4.0,6.0
Algoritmos y Programación,2425-2,2,anon_035,8,42,2.0,3.0699363,4.0,3.0
Algoritmos y Programación,2425-2,2,anon_036,8,42,8.0,9.324718,4.0,12.0
Algoritmos y Programación,2425-2,2,anon_037,8,42,0.0,0.9642471,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_038,8,42,1.0,2.1330612,4.0,1.5
Algoritmos y Programación,2425-2,2,anon_039,8,42,7.0,8.306154,4.0,10.5
Algoritmos y Programación,2425-2,2,anon_040,8,42,2.0,1.2810856,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_041,8,42,0.0,1.002726,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_042,8,42,8.0,8.227854,4.0,10.5
Algoritmos y Programación,2425-2,2,anon_043,8,42,9.0,10.391027,4.0,13.5
Algoritmos y Programación,2425-2,2,anon_044,8,42,13.0,13.440392,4.0,18.0
Algoritmos y Programación,2425-2,2,anon_045,8,42,10.0,11.473342,4.0,15.0
Algoritmos y Programación,2425-2,2,anon_046,8,42,0.0,0.99164706,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_047,8,42,5.0,6.164987,4.0,7.5
Algoritmos y Programación,2425-2,2,anon_048,8,42,3.0,4.1025124,4.0,4.5
Algoritmos y Programación,2425-2,2,anon_049,8,42,1.0,2.0311167,4.0,1.5
Algoritmos y Programación,2425-2,2,anon_050,8,42,3.0,4.154351,4.0,4.5
Algoritmos y Programación,2425-2,2,anon_051,8,42,2.0,0.99089396,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_052,8,42,17.0,16.470757,4.0,22.5
Algoritmos y Programación,2425-2,2,anon_053,8,42,3.0,2.9886224,4.0,3.0
Algoritmos y Programación,2425-2,2,anon_054,8,42,3.0,4.036498,4.0,4.5
Algoritmos y Programación,2425-2,2,anon_055,8,42,10.0,10.316278,4.0,13.5
Algoritmos y Programación,2425-2,2,anon_056,8,42,0.0,0.99637115,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_057,8,42,11.0,12.473566,4.0,16.5
Algoritmos y Programación,2425-2,2,anon_058,8,42,0.0,0.99865335,4.0,0.0
Algoritmos y Programación,2425-2,2,anon_059,8,42,5.0,5.41947,4.0,6.0
Algoritmos y Programación,2425-2,2,anon_060,8,42,2.0,3.0782382,4.0,3.0
Algoritmos y Programación,2526-1,1,anon_061,8,42,9.0,8.102495,5.308333396911621,10.5
Algoritmos y Programación,2526-1,1,anon_062,8,42,13.0,8.235935,5.308333396911621,10.5
Algoritmos y Programación,2526-1,1,anon_063,8,42,15.0,11.263489,5.308333396911621,15.0
Algoritmos y Programación,2526-1,1,anon_064,8,42,2.0,2.1699555,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_065,8,42,9.0,7.2140555,5.308333396911621,9.0
Algoritmos y Programación,2526-1,1,anon_066,8,42,2.0,3.1673005,5.308333396911621,3.0
Algoritmos y Programación,2526-1,1,anon_067,8,42,11.0,9.224267,5.308333396911621,12.0
Algoritmos y Programación,2526-1,1,anon_068,8,42,1.0,1.9891536,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_069,8,42,12.0,10.223231,5.308333396911621,13.5
Algoritmos y Programación,2526-1,1,anon_070,8,42,5.0,6.179292,5.308333396911621,7.5
Algoritmos y Programación,2526-1,1,anon_071,8,42,1.0,2.1244712,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_072,8,42,1.0,2.0364704,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_073,8,42,1.0,2.1088212,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_074,8,42,8.0,4.1164656,5.308333396911621,4.5
Algoritmos y Programación,2526-1,1,anon_075,8,42,2.0,1.9500554,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_076,8,42,4.0,4.016667,5.308333396911621,4.5
Algoritmos y Programación,2526-1,1,anon_077,8,42,1.0,2.0751667,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_078,8,42,2.0,3.0790293,5.308333396911621,3.0
Algoritmos y Programación,2526-1,1,anon_079,8,42,0.0,0.9251909,5.308333396911621,0.0
Algoritmos y Programación,2526-1,1,anon_080,8,42,10.0,6.105961,5.308333396911621,7.5
Algoritmos y Programación,2526-1,1,anon_081,8,42,1.0,2.0397325,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_082,8,42,0.0,0.9143444,5.308333396911621,0.0
Algoritmos y Programación,2526-1,1,anon_083,8,42,7.0,7.0378165,5.308333396911621,9.0
Algoritmos y Programación,2526-1,1,anon_084,8,42,1.0,2.0118659,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_085,8,42,0.0,0.92434424,5.308333396911621,0.0
Algoritmos y Programación,2526-1,1,anon_086,8,42,1.0,1.9921405,5.308333396911621,1.5
Algoritmos y Programación,2526-1,1,anon_087,8,42,1.0,1.9818785,5.308333396911621,1.5
Algoritmos y Programación,2526-2,1,anon_088,8,42,0.0,0.9100375,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_089,8,42,4.0,3.9958942,5.974359035491943,4.5
Algoritmos y Programación,2526-2,1,anon_090,8,42,0.0,0.8962873,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_091,8,42,10.0,11.182453,5.974359035491943,15.0
Algoritmos y Programación,2526-2,1,anon_092,8,42,0.0,0.88279176,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_093,8,42,1.0,1.9042083,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_094,8,42,5.0,4.987937,5.974359035491943,6.0
Algoritmos y Programación,2526-2,1,anon_095,8,42,0.0,0.8635154,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_096,8,42,1.0,1.9236206,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_097,8,42,0.0,0.8516924,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_098,8,42,3.0,1.8731725,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_099,8,42,0.0,0.95881927,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_100,8,42,0.0,0.8362037,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_101,8,42,1.0,1.8860836,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_102,8,42,2.0,1.8483448,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_103,8,42,0.0,0.84465706,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_104,8,42,0.0,0.9316707,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_105,8,42,5.0,4.9182987,5.974359035491943,6.0
Algoritmos y Programación,2526-2,1,anon_106,8,42,1.0,1.8399843,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_107,8,42,5.0,5.9756804,5.974359035491943,7.5
Algoritmos y Programación,2526-2,1,anon_108,8,42,1.0,0.8137368,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_109,8,42,5.0,5.9098644,5.974359035491943,7.5
Algoritmos y Programación,2526-2,1,anon_110,8,42,2.0,2.8430645,5.974359035491943,3.0
Algoritmos y Programación,2526-2,1,anon_111,8,42,2.0,1.8280053,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_112,8,42,2.0,2.8599482,5.974359035491943,3.0
Algoritmos y Programación,2526-2,1,anon_113,8,42,0.0,0.83601063,5.974359035491943,0.0
Algoritmos y Programación,2526-2,1,anon_114,8,42,4.0,4.899974,5.974359035491943,6.0
Algoritmos y Programación,2526-2,1,anon_115,8,42,1.0,1.8392596,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_116,8,42,2.0,1.8413779,5.974359035491943,1.5
Algoritmos y Programación,2526-2,1,anon_117,8,42,1.0,0.8253843,5.974359035491943,0.0
Algoritmos y Programación,2526-3,1,anon_118,8,42,8.0,6.9079194,5.017094135284424,9.0
Algoritmos y Programación,2526-3,1,anon_119,8,42,0.0,0.54879034,5.017094135284424,0.0
Algoritmos y Programación,2526-3,1,anon_120,8,42,0.0,0.621243,5.017094135284424,0.0
Algoritmos y Programación,2526-3,1,anon_121,8,42,2.0,0.51336795,5.017094135284424,0.0
Algoritmos y Programación,2526-3,1,anon_122,8,42,5.0,2.6332586,5.017094135284424,3.0
Algoritmos y Programación,2526-3,1,anon_123,8,42,4.0,2.5636454,5.017094135284424,3.0
Algoritmos y Programación,2526-3,1,anon_124,8,42,3.0,1.5284021,5.017094135284424,1.5
Algoritmos y Programación,2526-3,1,anon_125,8,42,1.0,1.5112476,5.017094135284424,1.5
Algoritmos y Programación,2526-3,1,anon_126,8,42,5.0,2.5235965,5.017094135284424,3.0
Algoritmos y Programación,2526-3,1,anon_127,8,42,8.0,6.772061,5.017094135284424,9.0
Algoritmos y Programación,2526-3,1,anon_128,8,42,2.0,2.524576,5.017094135284424,3.0
Algoritmos y Programación,2526-3,1,anon_129,8,42,5.0,3.557607,5.017094135284424,4.5
Algoritmos y Programación,2526-3,1,anon_130,8,42,1.0,1.4343258,5.017094135284424,1.5
Algoritmos y Programación,2526-3,1,anon_131,8,42,5.0,3.5337205,5.017094135284424,4.5
Algoritmos y Programación,2526-3,1,anon_132,8,42,8.0,6.691669,5.017094135284424,9.0
Algoritmos y Programación,2526-3,1,anon_133,8,42,13.0,10.798164,5.017094135284424,15.0
Algoritmos y Programación,2526-3,1,anon_134,8,42,10.0,5.5565157,5.017094135284424,7.5
Algoritmos y Programación,2526-3,1,anon_135,8,42,7.0,4.5958085,5.017094135284424,6.0
Algoritmos y Programación,2526-3,1,anon_136,8,42,0.0,0.29541233,5.017094135284424,0.0
Algoritmos y Programación,2526-3,1,anon_137,8,42,4.0,4.519612,5.017094135284424,6.0
Algoritmos y Programación,2526-3,1,anon_138,8,42,4.0,1.3470623,5.017094135284424,1.5
Algoritmos y Programación,2526-3,1,anon_139,8,42,3.0,3.5076637,5.017094135284424,4.5
Algoritmos y Programación,2526-3,1,anon_140,8,42,10.0,7.52015,5.017094135284424,10.5
Algoritmos y Programación,2526-3,1,anon_141,8,42,11.0,9.638513,5.017094135284424,13.5
Algoritmos y Programación,2526-3,1,anon_142,8,42,0.0,0.27544427,5.017094135284424,0.0
Algoritmos y Programación,2526-3,1,anon_143,8,42,15.0,11.801299,5.017094135284424,16.5
Algoritmos y Programación,2526-3,1,anon_144,8,42,3.0,1.2820704,5.017094135284424,1.5
Algoritmos y Programación,2526-3,1,anon_145,8,42,20.0,19.104486,5.017094135284424,27.0
Algoritmos y Programación,2526-3,1,anon_146,8,42,7.0,3.3252237,5.017094135284424,4.5
Algoritmos y Programación,2526-3,1,anon_147,8,42,6.0,3.282496,5.017094135284424,4.5
Computación Emergente,2425-3,1,anon_148,4,42,1.0,2.4109888,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_149,4,42,5.0,2.3691628,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_150,4,42,4.0,2.327278,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_151,4,42,1.0,1.9356505,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_152,4,42,4.0,1.8945673,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_153,4,42,0.0,1.8540208,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_154,4,42,0.0,1.8140632,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_155,4,42,5.0,3.5792212,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_156,4,42,0.0,2.0781949,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_157,4,42,2.0,2.0376654,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_158,4,42,0.0,1.9975983,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_159,4,42,1.0,1.9580612,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_160,4,42,1.0,1.5892563,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_161,4,42,0.0,1.5546432,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_162,4,42,0.0,2.1081414,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_163,4,42,0.0,2.077915,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_164,4,42,5.0,4.459217,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_165,4,42,6.0,2.9677787,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_166,4,42,2.0,1.7013465,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_167,4,42,0.0,1.9615352,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_168,4,42,5.0,3.2930083,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_169,4,42,0.0,1.604826,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_170,4,42,0.0,1.8795578,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_171,4,42,3.0,2.7545204,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_172,4,42,0.0,1.5176864,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_173,4,42,6.0,4.098482,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_174,4,42,6.0,2.9630547,4.2110090255737305,3.0
Computación Emergente,2425-3,1,anon_175,4,42,0.0,1.1704719,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_176,4,42,6.0,3.9928956,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_177,4,42,3.0,1.1309103,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_178,4,42,3.0,1.6876599,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_179,4,42,0.0,1.3520315,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_180,4,42,0.0,1.3325758,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_181,4,42,3.0,1.3141243,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_182,4,42,4.0,1.296655,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_183,4,42,7.0,3.782005,4.2110090255737305,6.0
Computación Emergente,2425-3,1,anon_184,4,42,1.0,1.0187734,4.2110090255737305,0.0
Computación Emergente,2425-3,1,anon_185,4,42,0.0,1.0057744,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_185,4,42,0.0,1.1535511,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_186,4,42,0.0,2.0774345,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_187,4,42,7.0,5.322215,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_188,4,42,0.0,1.9952085,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_189,4,42,2.0,2.3885474,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_190,4,42,0.0,1.9153568,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_191,4,42,0.0,1.8764904,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_192,4,42,5.0,4.5404058,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_193,4,42,0.0,2.24335,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_194,4,42,1.0,1.7648066,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_195,4,42,0.0,1.7293686,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_196,4,42,1.0,1.6948841,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_197,4,42,0.0,1.6613785,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_198,4,42,2.0,1.62887,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_199,4,42,1.0,3.3744164,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_200,4,42,4.0,4.5858755,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_201,4,42,0.0,1.9661269,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_202,4,42,1.0,1.9338529,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_203,4,42,0.0,1.48151,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_204,4,42,3.0,4.519704,4.2110090255737305,6.0
Computación Emergente,2425-3,2,anon_205,4,42,0.0,1.8415439,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_206,4,42,1.0,2.6691635,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_207,4,42,0.0,1.3814807,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_208,4,42,1.0,2.6164079,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_209,4,42,1.0,1.7305367,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_210,4,42,0.0,1.7051301,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_211,4,42,0.0,1.6806911,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_212,4,42,0.0,1.277221,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_213,4,42,1.0,2.591444,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_214,4,42,0.0,1.2415524,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_215,4,42,0.0,1.2249475,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_216,4,42,1.0,2.8406231,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_217,4,42,0.0,1.1941154,4.2110090255737305,0.0
Computación Emergente,2425-3,2,anon_218,4,42,1.0,2.4031842,4.2110090255737305,3.0
Computación Emergente,2425-3,2,anon_219,4,42,2.0,1.1663392,4.2110090255737305,0.0
Computación Emergente,2526-1,1,anon_174,4,42,0.0,2.4513154,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_205,4,42,0.0,1.2606758,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_212,4,42,1.0,1.3428841,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_220,4,42,1.0,3.0676398,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_221,4,42,13.0,10.06653,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_222,4,42,1.0,2.6840305,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_223,4,42,3.0,2.7102098,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_224,4,42,8.0,10.111728,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_225,4,42,1.0,3.6863556,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_226,4,42,5.0,3.5160768,3.097402572631836,6.0
Computación Emergente,2526-1,1,anon_227,4,42,4.0,4.7226143,3.097402572631836,9.0
Computación Emergente,2526-1,1,anon_228,4,42,15.0,11.28389,3.097402572631836,18.0
Computación Emergente,2526-1,1,anon_229,4,42,1.0,0.97715735,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_230,4,42,1.0,2.307825,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_231,4,42,4.0,6.85108,3.097402572631836,9.0
Computación Emergente,2526-1,1,anon_232,4,42,8.0,8.401122,3.097402572631836,12.0
Computación Emergente,2526-1,1,anon_233,4,42,0.0,1.4734973,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_234,4,42,5.0,7.192537,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_235,4,42,13.0,6.291054,3.097402572631836,9.0
Computación Emergente,2526-1,1,anon_236,4,42,2.0,1.1291465,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_237,4,42,13.0,9.031457,3.097402572631836,15.0
Computación Emergente,2526-1,1,anon_238,4,42,0.0,0.41940117,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_239,4,42,1.0,2.186892,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_240,4,42,0.0,0.3441527,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_241,4,42,0.0,0.8414629,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_242,4,42,1.0,2.0074785,3.097402572631836,3.0
Computación Emergente,2526-1,1,anon_243,4,42,0.0,0.6987663,3.097402572631836,0.0
Computación Emergente,2526-1,1,anon_244,4,42,0.0,0.18669403,3.097402572631836,0.0
Computación Emergente,2526-2,1,anon_174,4,42,0.0,1.1125869,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_222,4,42,0.0,0.7846459,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_244,4,42,0.0,0.473992,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_245,4,42,1.0,3.4873164,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_246,4,42,0.0,0.81322515,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_247,4,42,6.0,4.4115105,3.645390033721924,9.0
Computación Emergente,2526-2,1,anon_248,4,42,0.0,0.7319752,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_249,4,42,0.0,0.70784545,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_250,4,42,10.0,9.059029,3.645390033721924,15.0
Computación Emergente,2526-2,1,anon_251,4,42,2.0,4.6968966,3.645390033721924,6.0
Computación Emergente,2526-2,1,anon_252,4,42,9.0,10.823579,3.645390033721924,18.0
Computación Emergente,2526-2,1,anon_253,4,42,0.0,0.6253823,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_254,4,42,0.0,1.3878251,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_255,4,42,0.0,1.3600082,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_256,4,42,0.0,0.57727885,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_257,4,42,4.0,4.3851614,3.645390033721924,6.0
Computación Emergente,2526-2,1,anon_258,4,42,1.0,1.2832608,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_259,4,42,0.0,1.2599137,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_260,4,42,5.0,5.903454,3.645390033721924,12.0
Computación Emergente,2526-2,1,anon_261,4,42,0.0,0.519876,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_262,4,42,1.0,1.8564953,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_263,4,42,0.0,0.5038625,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_264,4,42,0.0,0.49718177,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_265,4,42,1.0,1.6717745,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_266,4,42,1.0,2.7970314,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_267,4,42,0.0,1.0989478,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_268,4,42,1.0,1.7759004,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_269,4,42,0.0,1.0747,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_270,4,42,0.0,1.0640569,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_271,4,42,0.0,0.4712491,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_272,4,42,0.0,1.0456402,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_273,4,42,0.0,0.47145045,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_274,4,42,0.0,0.47243762,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_275,4,42,2.0,3.8473742,3.645390033721924,6.0
Computación Emergente,2526-2,1,anon_276,4,42,3.0,4.4385996,3.645390033721924,9.0
Computación Emergente,2526-2,1,anon_277,4,42,1.0,1.7345024,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_278,4,42,0.0,1.0092247,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_279,4,42,12.0,7.242857,3.645390033721924,15.0
Computación Emergente,2526-2,1,anon_280,4,42,1.0,2.2198772,3.645390033721924,3.0
Computación Emergente,2526-2,1,anon_281,4,42,3.0,1.8902597,3.645390033721924,0.0
Computación Emergente,2526-2,1,anon_282,4,42,0.0,1.0059993,3.645390033721924,0.0
Computación Emergente,2526-3,1,anon_174,4,42,0.0,0.32053936,2.0,0.0
Computación Emergente,2526-3,1,anon_283,4,42,3.0,2.4429169,2.0,6.0
Computación Emergente,2526-3,1,anon_284,4,42,21.0,15.822858,2.0,30.0
Computación Emergente,2526-3,1,anon_285,4,42,30.0,16.619036,2.0,36.0
Computación Emergente,2526-3,1,anon_286,4,42,18.0,14.72103,2.0,27.0
Computación Emergente,2526-3,1,anon_287,4,42,23.0,20.00464,2.0,42.0
Computación Emergente,2526-3,1,anon_288,4,42,24.0,13.9863405,2.0,24.0
Computación Emergente,2526-3,1,anon_289,4,42,0.0,0.14391434,2.0,0.0
Computación Emergente,2526-3,1,anon_290,4,42,5.0,8.091581,2.0,15.0
Computación Emergente,2526-3,1,anon_291,4,42,0.0,0.85301876,2.0,0.0
Computación Emergente,2526-3,1,anon_292,4,42,6.0,7.5532093,2.0,12.0
Computación Emergente,2526-3,1,anon_293,4,42,0.0,0.28467655,2.0,0.0
Computación Emergente,2526-3,1,anon_294,4,42,0.0,0.28651845,2.0,0.0
