materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,estado_real,prediccion_continua,posterior_0,posterior_1-2,posterior_3-5,posterior_6-11,posterior_12 o más,ess,n_train_fold,n_test_fold,evidencia_anio_que_cursa,evidencia_tamano_grupo,evidencia_participaciones_semana,evidencia_participaciones_semana_anterior
Estructura de Datos,2526-3,anon_384,2,4,2.0,1-2,4.398857804799079,0.3510470914127424,0.28722437673130197,0.1702160664819945,0.06384487534626039,0.12766759002770084,5,78,30,1,mediano,0,0
Estructura de Datos,2526-3,anon_384,2,6,2.0,1-2,4.398857804799079,0.3510470914127424,0.28722437673130197,0.1702160664819945,0.06384487534626039,0.12766759002770084,5,78,30,1,mediano,0,0
Estructura de Datos,2526-3,anon_384,2,8,2.0,1-2,22.2843321445394,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,5,78,30,1,mediano,2,0
Estructura de Datos,2526-3,anon_385,2,4,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_385,2,6,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_385,2,8,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_375,2,4,4.0,3-5,11.971772040784174,0.0003466204506065858,0.0003466204506065858,0.1667244367417678,0.49948006932409017,0.33310225303292895,5,78,30,2,mediano,3 o más,0
Estructura de Datos,2526-3,anon_375,2,6,4.0,3-5,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_375,2,8,4.0,3-5,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_386,2,4,2.0,1-2,14.064891399761418,0.0003466204506065858,0.1667244367417678,0.0003466204506065858,0.33310225303292895,0.4994800693240901,5,78,30,2,mediano,0,2
Estructura de Datos,2526-3,anon_386,2,6,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_386,2,8,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_387,2,4,4.0,3-5,7.057922077922078,0.2,0.2,0.2,0.2,0.2,5,78,30,3,mediano,2,0
Estructura de Datos,2526-3,anon_387,2,6,4.0,3-5,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_387,2,8,4.0,3-5,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_339,2,4,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_339,2,6,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_339,2,8,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_388,2,4,10.0,6-11,22.205845494711475,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,78,30,1,mediano,2,2
Estructura de Datos,2526-3,anon_388,2,6,10.0,6-11,10.82874673764986,0.0001601281024819856,0.3076060848678943,0.15388310648518816,0.15388310648518816,0.3844675740592474,5,78,30,1,mediano,0,1
Estructura de Datos,2526-3,anon_388,2,8,10.0,6-11,22.2843321445394,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,5,78,30,1,mediano,3 o más,0
Estructura de Datos,2526-3,anon_341,2,4,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_341,2,6,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_341,2,8,0.0,0,1.4248770150722994,0.6110516418342253,0.23610588745841168,0.12501084912483726,2.8930999566035004e-05,0.027802690582959637,5,78,30,4,mediano,0,0
Estructura de Datos,2526-3,anon_362,2,4,15.0,12 o más,6.770229718333616,0.0005194805194805196,0.7485714285714287,0.0005194805194805196,0.0005194805194805196,0.24987012987012994,5,78,30,5 o más,mediano,1,0
Estructura de Datos,2526-3,anon_362,2,6,15.0,12 o más,22.205845494711475,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,78,30,5 o más,mediano,0,2
Estructura de Datos,2526-3,anon_362,2,8,15.0,12 o más,22.205845494711475,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,78,30,5 o más,mediano,0,2
Estructura de Datos,2526-3,anon_389,2,4,0.0,0,0.9514020617998957,0.6599041866277858,0.31997500520724853,4.16579879191835e-05,4.16579879191835e-05,0.020037492189127266,5,78,30,5 o más,mediano,0,0
Estructura de Datos,2526-3,anon_389,2,6,0.0,0,0.9514020617998957,0.6599041866277858,0.31997500520724853,4.16579879191835e-05,4.16579879191835e-05,0.020037492189127266,5,78,30,5 o más,mediano,0,0
Estructura de Datos,2526-3,anon_389,2,8,0.0,0,0.9514020617998957,0.6599041866277858,0.31997500520724853,4.16579879191835e-05,4.16579879191835e-05,0.020037492189127266,5,78,30,5 o más,mediano,0,0
Estructura de Datos,2526-3,anon_390,2,4,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_390,2,6,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_390,2,8,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_363,2,4,11.0,6-11,3.491693667157585,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,78,30,3,mediano,1,0
Estructura de Datos,2526-3,anon_363,2,6,11.0,6-11,7.057922077922078,0.2,0.2,0.2,0.2,0.2,5,78,30,3,mediano,1,2
Estructura de Datos,2526-3,anon_363,2,8,11.0,6-11,7.057922077922078,0.2,0.2,0.2,0.2,0.2,5,78,30,3,mediano,2,0
Estructura de Datos,2526-3,anon_081,2,4,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_081,2,6,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_081,2,8,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_365,2,4,24.0,12 o más,22.205845494711475,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,5,78,30,4,mediano,3 o más,2
Estructura de Datos,2526-3,anon_365,2,6,24.0,12 o más,12.878773972141847,0.0010362694300518132,0.0010362694300518132,0.49844559585492226,0.0010362694300518132,0.49844559585492226,5,78,30,4,mediano,0,3 o más
Estructura de Datos,2526-3,anon_365,2,8,24.0,12 o más,3.491693667157585,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,0.0020618556701030924,5,78,30,4,mediano,3 o más,0
Estructura de Datos,2526-3,anon_391,2,4,1.0,1-2,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_391,2,6,1.0,1-2,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_391,2,8,1.0,1-2,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_087,2,4,2.0,1-2,11.504329903862372,0.0005194805194805196,0.0005194805194805196,0.0005194805194805196,0.7485714285714286,0.2498701298701299,5,78,30,2,mediano,2,0
Estructura de Datos,2526-3,anon_087,2,6,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_087,2,8,2.0,1-2,1.988148773642465,0.45359463087248314,0.2783463087248322,0.14433288590604026,0.11856107382550335,0.005165100671140939,5,78,30,2,mediano,0,0
Estructura de Datos,2526-3,anon_392,2,4,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_392,2,6,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Estructura de Datos,2526-3,anon_392,2,8,0.0,0,0.3259586853533674,0.9057958583506924,2.450680063717682e-05,0.09413062124739616,2.450680063717682e-05,2.450680063717682e-05,5,78,30,3,mediano,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,4,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,6,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_001,2,8,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,4,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,6,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_002,2,8,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,4,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,6,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_003,2,8,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,4,6.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,6,6.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_004,2,8,6.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,4,4.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,6,4.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_005,2,8,4.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,4,9.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,6,9.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,2,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_006,2,8,9.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,4,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,6,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_007,2,8,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,4,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,1,2
Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,6,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_008,2,8,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,4,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,6,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_009,2,8,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,4,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,6,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_010,2,8,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,4,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,6,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_011,2,8,5.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,4,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,6,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,2,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_012,2,8,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,4,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,6,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_013,2,8,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,4,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,6,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_014,2,8,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,4,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,6,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_015,2,8,0.0,0,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,5 o más,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,4,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,6,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_016,2,8,10.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,4,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,6,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_017,2,8,2.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,3,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,4,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,6,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_018,2,8,1.0,1-2,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,4,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,6,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_019,2,8,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,4,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,6,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_020,2,8,3.0,3-5,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,2,pequeño,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,4,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,0,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,6,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_2_021,2,8,8.0,6-11,5.413333333333334,0.2,0.2,0.2,0.2,0.2,5,31,56,4,pequeño,2,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,4,9.0,6-11,6.883783160322954,0.0006920415224913495,0.0006920415224913495,0.6650519031141868,0.0006920415224913495,0.33287197231833915,5,31,56,2,grande,0,2
Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,6,9.0,6-11,1.412581852835069,0.6469675311415152,4.0841331427404534e-05,0.35290994486420263,4.0841331427404534e-05,4.0841331427404534e-05,5,31,56,2,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_001,1,8,9.0,6-11,5.732668052668053,0.0004158004158004158,0.0004158004158004158,0.7987525987525989,0.0004158004158004158,0.20000000000000004,5,31,56,2,grande,0,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,4,12.0,12 o más,8.791203463203464,0.0005194805194805196,0.0005194805194805196,0.0005194805194805196,0.997922077922078,0.0005194805194805196,5,31,56,4,grande,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,6,12.0,12 o más,8.765085910652923,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,5,31,56,4,grande,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_002,1,8,12.0,12 o más,8.765085910652923,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,5,31,56,4,grande,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,4,3.0,3-5,8.791203463203464,0.0005194805194805196,0.0005194805194805196,0.0005194805194805196,0.997922077922078,0.0005194805194805196,5,31,56,4,grande,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,6,3.0,3-5,0.7346871082827114,0.9164593578247034,5.785363031530229e-05,5.785363031530229e-05,0.0833670812843506,5.785363031530229e-05,5,31,56,4,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_003,1,8,3.0,3-5,8.765085910652923,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,5,31,56,4,grande,0,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,4,3.0,3-5,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,6,3.0,3-5,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_004,1,8,3.0,3-5,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,4,9.0,6-11,5.732668052668053,0.0004158004158004158,0.0004158004158004158,0.7987525987525989,0.0004158004158004158,0.20000000000000004,5,31,56,2,grande,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,6,9.0,6-11,12.629084628670121,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,5,31,56,2,grande,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_005,1,8,9.0,6-11,4.0073229706390325,0.0010362694300518136,0.0010362694300518136,0.9958549222797928,0.0010362694300518136,0.0010362694300518136,5,31,56,2,grande,2,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,4,2.0,1-2,0.7346871082827114,0.9164593578247034,5.785363031530229e-05,5.785363031530229e-05,0.0833670812843506,5.785363031530229e-05,5,31,56,4,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,6,2.0,1-2,0.7346871082827114,0.9164593578247034,5.785363031530229e-05,5.785363031530229e-05,0.0833670812843506,5.785363031530229e-05,5,31,56,4,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_006,1,8,2.0,1-2,0.7346871082827114,0.9164593578247034,5.785363031530229e-05,5.785363031530229e-05,0.0833670812843506,5.785363031530229e-05,5,31,56,4,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,4,11.0,6-11,8.765085910652923,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,5,31,56,3,grande,1,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,6,11.0,6-11,2.8067878787878793,0.0005194805194805196,0.4992207792207793,0.4992207792207793,0.0005194805194805196,0.0005194805194805196,5,31,56,3,grande,1,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_007,1,8,11.0,6-11,8.765085910652923,0.0020618556701030924,0.0020618556701030924,0.0020618556701030924,0.9917525773195877,0.0020618556701030924,5,31,56,3,grande,2,1
Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,4,2.0,1-2,1.412581852835069,0.6469675311415152,4.0841331427404534e-05,0.35290994486420263,4.0841331427404534e-05,4.0841331427404534e-05,5,31,56,2,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,6,2.0,1-2,1.412581852835069,0.6469675311415152,4.0841331427404534e-05,0.35290994486420263,4.0841331427404534e-05,4.0841331427404534e-05,5,31,56,2,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_008,1,8,2.0,1-2,1.412581852835069,0.6469675311415152,4.0841331427404534e-05,0.35290994486420263,4.0841331427404534e-05,4.0841331427404534e-05,5,31,56,2,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,4,1.0,1-2,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,6,1.0,1-2,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
Matemáticas Discretas,2526-2,anon_md_2526_2_1_009,1,8,1.0,1-2,2.144458512014158,0.4313253012048192,0.3529099448642026,0.09806003675719827,0.07845619767204409,0.039248519501735746,5,31,56,5 o más,grande,0,0
