tratamiento,materia,trimestre_prueba,estudiante_id,seccion,hito,total_trimestre_real,prediccion_continua,evidencia_completa
dropna,Algoritmos y Programación,2425-2,anon_047,2,8,5.0,2.840077038318065,True
dropna,Algoritmos y Programación,2425-2,anon_048,2,4,3.0,1.4022119854307913,True
dropna,Algoritmos y Programación,2425-2,anon_048,2,6,3.0,4.278994689443125,True
dropna,Algoritmos y Programación,2425-2,anon_048,2,8,3.0,4.278994689443125,True
dropna,Algoritmos y Programación,2425-2,anon_049,2,4,1.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_049,2,6,1.0,1.4022119854307913,True
dropna,Algoritmos y Programación,2425-2,anon_049,2,8,1.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_050,2,4,3.0,4.278994689443125,True
dropna,Algoritmos y Programación,2425-2,anon_050,2,6,3.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_050,2,8,3.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_051,2,4,2.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_051,2,6,2.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_051,2,8,2.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_052,2,4,17.0,10.66366549128459,True
dropna,Algoritmos y Programación,2425-2,anon_052,2,6,17.0,9.067694765911643,True
dropna,Algoritmos y Programación,2425-2,anon_052,2,8,17.0,9.067694765911643,True
dropna,Algoritmos y Programación,2425-2,anon_053,2,4,3.0,2.840077038318065,True
dropna,Algoritmos y Programación,2425-2,anon_053,2,6,3.0,2.840077038318065,True
dropna,Algoritmos y Programación,2425-2,anon_053,2,8,3.0,7.642953842709721,True
dropna,Algoritmos y Programación,2425-2,anon_054,2,4,3.0,2.840077038318065,True
dropna,Algoritmos y Programación,2425-2,anon_054,2,6,3.0,2.840077038318065,True
dropna,Algoritmos y Programación,2425-2,anon_054,2,8,3.0,4.1689449899151345,True
dropna,Algoritmos y Programación,2425-2,anon_055,2,4,10.0,7.642953842709721,True
dropna,Algoritmos y Programación,2425-2,anon_055,2,6,10.0,7.088301723207444,True
dropna,Algoritmos y Programación,2425-2,anon_055,2,8,10.0,7.642953842709721,True
dropna,Algoritmos y Programación,2425-2,anon_056,2,4,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_056,2,6,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_056,2,8,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_057,2,4,11.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_057,2,6,11.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_057,2,8,11.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_058,2,4,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_058,2,6,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_058,2,8,0.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_059,2,4,5.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_059,2,6,5.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_059,2,8,5.0,5.799326981246219,True
dropna,Algoritmos y Programación,2425-2,anon_060,2,4,2.0,1.4022119854307913,True
dropna,Algoritmos y Programación,2425-2,anon_060,2,6,2.0,1.0121530565491046,True
dropna,Algoritmos y Programación,2425-2,anon_060,2,8,2.0,1.4022119854307913,True
nan,Algoritmos y Programación,2526-1,anon_061,1,4,9.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_061,1,6,9.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_061,1,8,9.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_062,1,4,13.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_062,1,6,13.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_062,1,8,13.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_063,1,4,15.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_063,1,6,15.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_063,1,8,15.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_064,1,4,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_064,1,6,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_064,1,8,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_065,1,4,9.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_065,1,6,9.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_065,1,8,9.0,6.508035817949612,False
nan,Algoritmos y Programación,2526-1,anon_066,1,4,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_066,1,6,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_066,1,8,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_067,1,4,11.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_067,1,6,11.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_067,1,8,11.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_068,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_068,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_068,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_069,1,4,12.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_069,1,6,12.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_069,1,8,12.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_070,1,4,5.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_070,1,6,5.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_070,1,8,5.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_071,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_071,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_071,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_072,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_072,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_072,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_073,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_073,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_073,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_074,1,4,8.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_074,1,6,8.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_074,1,8,8.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_075,1,4,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_075,1,6,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_075,1,8,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_076,1,4,4.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_076,1,6,4.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_076,1,8,4.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_077,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_077,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_077,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_078,1,4,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_078,1,6,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_078,1,8,2.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_079,1,4,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_079,1,6,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_079,1,8,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_080,1,4,10.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_080,1,6,10.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_080,1,8,10.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_081,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_081,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_081,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_082,1,4,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_082,1,6,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_082,1,8,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_083,1,4,7.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_083,1,6,7.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_083,1,8,7.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_084,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_084,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_084,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_085,1,4,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_085,1,6,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_085,1,8,0.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_086,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_086,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_086,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_087,1,4,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_087,1,6,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-1,anon_087,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_061,1,4,9.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_061,1,6,9.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_061,1,8,9.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_062,1,4,13.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_062,1,6,13.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_062,1,8,13.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_063,1,4,15.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_063,1,6,15.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_063,1,8,15.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_064,1,4,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_064,1,6,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_064,1,8,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_065,1,4,9.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_065,1,6,9.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_065,1,8,9.0,6.508035817949612,False
dropna,Algoritmos y Programación,2526-1,anon_066,1,4,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_066,1,6,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_066,1,8,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_067,1,4,11.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_067,1,6,11.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_067,1,8,11.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_068,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_068,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_068,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_069,1,4,12.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_069,1,6,12.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_069,1,8,12.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_070,1,4,5.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_070,1,6,5.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_070,1,8,5.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_071,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_071,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_071,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_072,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_072,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_072,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_073,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_073,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_073,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_074,1,4,8.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_074,1,6,8.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_074,1,8,8.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_075,1,4,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_075,1,6,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_075,1,8,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_076,1,4,4.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_076,1,6,4.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_076,1,8,4.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_077,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_077,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_077,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_078,1,4,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_078,1,6,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_078,1,8,2.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_079,1,4,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_079,1,6,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_079,1,8,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_080,1,4,10.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_080,1,6,10.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_080,1,8,10.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_081,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_081,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_081,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_082,1,4,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_082,1,6,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_082,1,8,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_083,1,4,7.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_083,1,6,7.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_083,1,8,7.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_084,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_084,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_084,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_085,1,4,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_085,1,6,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_085,1,8,0.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_086,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_086,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_086,1,8,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_087,1,4,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_087,1,6,1.0,6.508035817949612,True
dropna,Algoritmos y Programación,2526-1,anon_087,1,8,1.0,6.508035817949612,True
nan,Algoritmos y Programación,2526-2,anon_088,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_088,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_088,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_089,1,4,4.0,9.90399660005799,True
nan,Algoritmos y Programación,2526-2,anon_089,1,6,4.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_089,1,8,4.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_090,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_090,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_090,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_091,1,4,10.0,16.629624112309912,True
nan,Algoritmos y Programación,2526-2,anon_091,1,6,10.0,16.032865699778043,True
nan,Algoritmos y Programación,2526-2,anon_091,1,8,10.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_092,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_092,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_092,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_093,1,4,1.0,6.777262942962306,True
nan,Algoritmos y Programación,2526-2,anon_093,1,6,1.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_093,1,8,1.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_094,1,4,5.0,12.724566881888736,True
nan,Algoritmos y Programación,2526-2,anon_094,1,6,5.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_094,1,8,5.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_095,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_095,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_095,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_096,1,4,1.0,2.8838995209542846,True
nan,Algoritmos y Programación,2526-2,anon_096,1,6,1.0,2.8838995209542846,True
nan,Algoritmos y Programación,2526-2,anon_096,1,8,1.0,2.8838995209542846,True
nan,Algoritmos y Programación,2526-2,anon_097,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_097,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_097,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_098,1,4,3.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_098,1,6,3.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_098,1,8,3.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_099,1,4,0.0,2.5092238405384704,True
nan,Algoritmos y Programación,2526-2,anon_099,1,6,0.0,2.5092238405384704,True
nan,Algoritmos y Programación,2526-2,anon_099,1,8,0.0,2.5092238405384704,True
nan,Algoritmos y Programación,2526-2,anon_100,1,4,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_100,1,6,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_100,1,8,0.0,3.3512168517703502,True
nan,Algoritmos y Programación,2526-2,anon_101,1,4,1.0,2.8838995209542846,True
